paper_id,provider,decision,reason
951,anthropic,exclude,EC1
952,anthropic,exclude,EC1
953,anthropic,exclude,EC1
954,anthropic,exclude,EC1
955,anthropic,include,IC1|doubt
956,anthropic,exclude,EC2
957,anthropic,exclude,EC1
958,anthropic,exclude,EC1
959,anthropic,exclude,EC1
960,anthropic,exclude,EC1
961,anthropic,exclude,EC2
962,anthropic,include,IC1|IC2
963,anthropic,exclude,EC1
964,anthropic,exclude,EC1
965,anthropic,exclude,EC1
966,anthropic,exclude,EC1
967,anthropic,exclude,EC1
968,anthropic,exclude,EC1
969,anthropic,include,IC1|IC2
970,anthropic,exclude,EC1
971,anthropic,include,IC2
972,anthropic,exclude,EC1
973,anthropic,exclude,EC1
974,anthropic,exclude,EC1
975,anthropic,exclude,EC1
976,anthropic,include,IC2
977,anthropic,exclude,EC1
978,anthropic,exclude,EC1
979,anthropic,include,IC1|IC2
980,anthropic,exclude,EC1
981,anthropic,include,IC1|IC2
982,anthropic,exclude,EC1
983,anthropic,include,IC1|IC2
984,anthropic,include,IC1|IC2
985,anthropic,include,IC1
986,anthropic,exclude,EC1
987,anthropic,include,IC2
988,anthropic,exclude,EC1
989,anthropic,exclude,EC1
990,anthropic,exclude,EC1
991,anthropic,exclude,EC1
992,anthropic,exclude,EC1
993,anthropic,exclude,EC1
994,anthropic,include,IC1|IC2
995,anthropic,include,IC1|IC2
996,anthropic,exclude,EC1
997,anthropic,include,IC1
998,anthropic,exclude,EC1
999,anthropic,include,IC1|IC2
1000,anthropic,exclude,EC1
1001,anthropic,exclude,EC1
1002,anthropic,exclude,EC1
1003,anthropic,exclude,EC1
1004,anthropic,exclude,EC1
1005,anthropic,exclude,EC1
1006,anthropic,exclude,EC1
1007,anthropic,include,IC1|IC2
1008,anthropic,exclude,EC1
1009,anthropic,exclude,EC1
1010,anthropic,include,IC1
1011,anthropic,exclude,EC1
1012,anthropic,exclude,EC1
1013,anthropic,exclude,EC2
1014,anthropic,exclude,EC1
1015,anthropic,exclude,EC1
1016,anthropic,exclude,EC1
1017,anthropic,exclude,EC1
1018,anthropic,exclude,EC2
1019,anthropic,exclude,EC1
1020,anthropic,exclude,EC1
1021,anthropic,exclude,EC1
1022,anthropic,include,IC1
1023,anthropic,include,IC1
1024,anthropic,exclude,EC1
1025,anthropic,exclude,EC1
1026,anthropic,exclude,EC1
1027,anthropic,include,IC2
1028,anthropic,exclude,EC1
1029,anthropic,exclude,EC1
1030,anthropic,exclude,EC1
1031,anthropic,exclude,EC1
1032,anthropic,exclude,EC1
1033,anthropic,include,IC2
1034,anthropic,exclude,EC2
1035,anthropic,exclude,EC1
1036,anthropic,exclude,EC2
1037,anthropic,exclude,EC1
1038,anthropic,exclude,EC1
1039,anthropic,include,doubt
1040,anthropic,exclude,EC1
1041,anthropic,exclude,EC1
1042,anthropic,exclude,EC1
1043,anthropic,exclude,EC1
1044,anthropic,exclude,EC1
1045,anthropic,exclude,EC1
1046,anthropic,exclude,EC1
1047,anthropic,exclude,EC2
1048,anthropic,exclude,EC1
1049,anthropic,include,IC1
1050,anthropic,exclude,EC1
1051,anthropic,exclude,EC1
1052,anthropic,exclude,EC1
1053,anthropic,exclude,EC1
1054,anthropic,include,IC1
1055,anthropic,exclude,EC2
1056,anthropic,exclude,EC1
1057,anthropic,exclude,EC1
1058,anthropic,include,IC1
1059,anthropic,include,IC1
1060,anthropic,include,IC1|IC2
1061,anthropic,include,IC1
1062,anthropic,exclude,EC1
1063,anthropic,exclude,EC1
1064,anthropic,exclude,EC1
1065,anthropic,exclude,EC1
1066,anthropic,include,doubt
1067,anthropic,exclude,EC1
1068,anthropic,exclude,EC1
1069,anthropic,exclude,EC1
1070,anthropic,exclude,EC1
1071,anthropic,exclude,EC1
1072,anthropic,exclude,EC1
1073,anthropic,exclude,EC1
1074,anthropic,exclude,EC1
1075,anthropic,exclude,EC1
1076,anthropic,exclude,EC1
1077,anthropic,exclude,EC1
1078,anthropic,exclude,EC1
1079,anthropic,exclude,EC1
1080,anthropic,exclude,EC1
1081,anthropic,exclude,EC1
1082,anthropic,exclude,EC1
1083,anthropic,exclude,EC1
1084,anthropic,exclude,EC1
1085,anthropic,exclude,EC1
1086,anthropic,exclude,EC1
1087,anthropic,exclude,EC1
1088,anthropic,exclude,EC1
1089,anthropic,exclude,EC1
1090,anthropic,exclude,EC1
1091,anthropic,exclude,EC1
1092,anthropic,exclude,EC1
1093,anthropic,exclude,EC1
1094,anthropic,exclude,EC1
1095,anthropic,include,IC1
1096,anthropic,exclude,EC1
1097,anthropic,exclude,EC1
1098,anthropic,exclude,EC1
1099,anthropic,exclude,EC1
1100,anthropic,exclude,EC1
1101,anthropic,exclude,EC1
1102,anthropic,exclude,EC1
1103,anthropic,exclude,EC1
1104,anthropic,exclude,EC1
1105,anthropic,exclude,EC1
1106,anthropic,exclude,EC1
1107,anthropic,exclude,EC1
1108,anthropic,exclude,EC1
1109,anthropic,exclude,EC1
1110,anthropic,exclude,EC1
1111,anthropic,exclude,EC1
1112,anthropic,exclude,EC1
1113,anthropic,exclude,EC1
1114,anthropic,exclude,EC1
1115,anthropic,exclude,EC1
1116,anthropic,exclude,EC1
1117,anthropic,exclude,EC1
1118,anthropic,exclude,EC1
1119,anthropic,exclude,EC2
1120,anthropic,exclude,EC1
1121,anthropic,exclude,EC1
1122,anthropic,exclude,EC1
1123,anthropic,exclude,EC1
1124,anthropic,exclude,EC1
1125,anthropic,exclude,EC1
1126,anthropic,exclude,EC1
1127,anthropic,exclude,EC1
1128,anthropic,exclude,EC1
1129,anthropic,exclude,EC1
1130,anthropic,exclude,EC1
1131,anthropic,exclude,EC1
1132,anthropic,exclude,EC1
1133,anthropic,exclude,EC1
1134,anthropic,exclude,EC1
1135,anthropic,exclude,EC1
1136,anthropic,exclude,EC1
1137,anthropic,exclude,EC1
1138,anthropic,exclude,EC1
1139,anthropic,exclude,EC1
1140,anthropic,exclude,EC1
1141,anthropic,exclude,EC2
1142,anthropic,exclude,EC1
1143,anthropic,exclude,EC1
1144,anthropic,exclude,EC1
1145,anthropic,exclude,EC1
1146,anthropic,exclude,EC1
1147,anthropic,exclude,EC1
1148,anthropic,exclude,EC1
1149,anthropic,exclude,EC1
1150,anthropic,exclude,EC1
1151,anthropic,exclude,EC1
1152,anthropic,exclude,EC1
1153,anthropic,exclude,EC1
1154,anthropic,exclude,EC1
1155,anthropic,exclude,EC2
1156,anthropic,exclude,EC1
1157,anthropic,exclude,EC1
1158,anthropic,exclude,EC1
1159,anthropic,exclude,EC1
1160,anthropic,exclude,EC1
1161,anthropic,exclude,EC2
1162,anthropic,exclude,EC1
1163,anthropic,exclude,EC1
1164,anthropic,exclude,EC1
1165,anthropic,exclude,EC1
1166,anthropic,exclude,EC1
1167,anthropic,exclude,EC1
1168,anthropic,exclude,EC1
1169,anthropic,exclude,EC1
1170,anthropic,exclude,EC1
1171,anthropic,include,IC1
1172,anthropic,exclude,EC1
1173,anthropic,exclude,EC1
1174,anthropic,exclude,EC1
1175,anthropic,exclude,EC1
1176,anthropic,exclude,EC1
1177,anthropic,exclude,EC1
1178,anthropic,exclude,EC1
1179,anthropic,exclude,EC1
1180,anthropic,exclude,EC1
1181,anthropic,exclude,EC1
1182,anthropic,exclude,EC1
1183,anthropic,exclude,EC1
1184,anthropic,exclude,EC1
1185,anthropic,exclude,EC1
1186,anthropic,exclude,EC1
1187,anthropic,exclude,EC1
1188,anthropic,include,doubt
1189,anthropic,exclude,EC1
1190,anthropic,exclude,EC1
1191,anthropic,exclude,EC1
1192,anthropic,exclude,EC1
1193,anthropic,exclude,EC1
1194,anthropic,exclude,EC1
1195,anthropic,include,IC1
1196,anthropic,exclude,EC2
1197,anthropic,exclude,EC1
1198,anthropic,exclude,EC1
1199,anthropic,exclude,EC1
1200,anthropic,exclude,EC1
1201,anthropic,exclude,EC1
1202,anthropic,exclude,EC1
1203,anthropic,exclude,EC1
1204,anthropic,exclude,EC1
1205,anthropic,include,IC1|IC2
1206,anthropic,exclude,EC1
1207,anthropic,exclude,EC1
1208,anthropic,exclude,EC1
1209,anthropic,include,IC1|doubt
1210,anthropic,exclude,EC1
1211,anthropic,exclude,EC1
1212,anthropic,exclude,EC2
1213,anthropic,exclude,EC1
1214,anthropic,exclude,EC1
1215,anthropic,exclude,EC2
1216,anthropic,exclude,EC1
1217,anthropic,include,IC1
1218,anthropic,include,IC1
1219,anthropic,exclude,EC1
1220,anthropic,exclude,EC1
1221,anthropic,exclude,EC1
1222,anthropic,include,IC1
1223,anthropic,include,IC1
1224,anthropic,include,IC1
1225,anthropic,exclude,EC1
1226,anthropic,exclude,EC1
1227,anthropic,include,IC1
1228,anthropic,exclude,EC1
1229,anthropic,include,IC1
1230,anthropic,exclude,EC1
1231,anthropic,exclude,EC1
1232,anthropic,exclude,EC1
1233,anthropic,exclude,EC1
1234,anthropic,exclude,EC1
1235,anthropic,include,IC1
1236,anthropic,exclude,EC1
1237,anthropic,exclude,EC2
1238,anthropic,exclude,EC1
1239,anthropic,exclude,EC1
1240,anthropic,include,doubt
1241,anthropic,exclude,EC1
1242,anthropic,include,IC1|IC2
1243,anthropic,exclude,EC1
1244,anthropic,exclude,EC1
1245,anthropic,exclude,EC1
1246,anthropic,exclude,EC1
1247,anthropic,exclude,EC1
1248,anthropic,exclude,EC1
1249,anthropic,exclude,EC1
1250,anthropic,exclude,EC2
1251,anthropic,exclude,EC1
1252,anthropic,exclude,EC1
1253,anthropic,exclude,EC1
1254,anthropic,exclude,EC1
1255,anthropic,exclude,EC1
1256,anthropic,exclude,EC1
1257,anthropic,exclude,EC2
1258,anthropic,exclude,EC1
1259,anthropic,exclude,EC1
1260,anthropic,exclude,EC1
1261,anthropic,exclude,EC1
1262,anthropic,exclude,EC1
1263,anthropic,exclude,EC1
1264,anthropic,include,IC1
1265,anthropic,exclude,EC1
1266,anthropic,exclude,EC2
1267,anthropic,exclude,EC1
1268,anthropic,exclude,EC1
1269,anthropic,exclude,EC1
1270,anthropic,include,IC1
1271,anthropic,exclude,EC1
1272,anthropic,exclude,EC1
1273,anthropic,exclude,EC1
1274,anthropic,exclude,EC1
1275,anthropic,exclude,EC1
1276,anthropic,include,IC1
1277,anthropic,exclude,EC1
1278,anthropic,exclude,EC1
1279,anthropic,exclude,EC1
1280,anthropic,exclude,EC1
1281,anthropic,exclude,EC1
1282,anthropic,exclude,EC2
1283,anthropic,exclude,EC1
1284,anthropic,include,IC1
1285,anthropic,exclude,EC1
1286,anthropic,exclude,EC1
1287,anthropic,exclude,EC1
1288,anthropic,exclude,EC1
1289,anthropic,include,IC1|doubt
1290,anthropic,exclude,EC1
1291,anthropic,exclude,EC1
1292,anthropic,include,IC1
1293,anthropic,exclude,EC1
1294,anthropic,exclude,EC2
1295,anthropic,exclude,EC1
1296,anthropic,exclude,EC1
1297,anthropic,exclude,EC1
1298,anthropic,exclude,EC2
1299,anthropic,exclude,EC2
1300,anthropic,exclude,EC1
1301,anthropic,exclude,EC1
1302,anthropic,exclude,EC1
1303,anthropic,exclude,EC1
1304,anthropic,exclude,EC1
1305,anthropic,exclude,EC1
1306,anthropic,exclude,EC1
1307,anthropic,exclude,EC1
1308,anthropic,exclude,EC1
1309,anthropic,exclude,EC1
1310,anthropic,exclude,EC1
1311,anthropic,exclude,EC1
1312,anthropic,exclude,EC1
1313,anthropic,exclude,EC1
1314,anthropic,exclude,EC1
1315,anthropic,exclude,EC2
1316,anthropic,exclude,EC1
1317,anthropic,exclude,EC1
1318,anthropic,include,IC1
1319,anthropic,exclude,EC1
1320,anthropic,exclude,EC1
1321,anthropic,exclude,EC1
1322,anthropic,exclude,EC1
1323,anthropic,exclude,EC1
1324,anthropic,exclude,EC1
1325,anthropic,exclude,EC1
1326,anthropic,exclude,EC1
1327,anthropic,exclude,EC1
1328,anthropic,exclude,EC1
1329,anthropic,exclude,EC1
1330,anthropic,include,doubt
1331,anthropic,exclude,EC1
1332,anthropic,include,IC1
1333,anthropic,include,doubt
1334,anthropic,include,IC1
1335,anthropic,include,IC1
1336,anthropic,exclude,EC1
1337,anthropic,exclude,EC1
1338,anthropic,exclude,EC2
1339,anthropic,exclude,EC1
1340,anthropic,exclude,EC1
1341,anthropic,include,IC1
1342,anthropic,include,IC1|IC2
1343,anthropic,exclude,EC1
1344,anthropic,exclude,EC2
1345,anthropic,exclude,EC1
1346,anthropic,exclude,EC2
1347,anthropic,exclude,EC1
1348,anthropic,exclude,EC1
1349,anthropic,exclude,EC1
1350,anthropic,exclude,EC2
1351,anthropic,exclude,EC1
1352,anthropic,exclude,EC2
1353,anthropic,include,IC1
1354,anthropic,exclude,EC1
1355,anthropic,exclude,EC1
1356,anthropic,exclude,EC2
1357,anthropic,exclude,EC1
1358,anthropic,exclude,EC1
1359,anthropic,exclude,EC2
1360,anthropic,exclude,EC2
1361,anthropic,exclude,EC1
1362,anthropic,exclude,EC1
1363,anthropic,exclude,EC1
1364,anthropic,exclude,EC2
1365,anthropic,exclude,EC1
1366,anthropic,exclude,EC1
1367,anthropic,exclude,EC1
1368,anthropic,include,IC1
1369,anthropic,include,IC1
1370,anthropic,exclude,EC1
1371,anthropic,include,IC1|IC2
1372,anthropic,include,IC2
1373,anthropic,exclude,EC1
1374,anthropic,exclude,EC1
1375,anthropic,exclude,EC1
1376,anthropic,exclude,EC1
1377,anthropic,exclude,EC1
1378,anthropic,exclude,EC1
1379,anthropic,exclude,EC1
1380,anthropic,exclude,EC1
1381,anthropic,include,IC1
1382,anthropic,include,IC1|IC2
1383,anthropic,exclude,EC1
1384,anthropic,exclude,EC1
1385,anthropic,exclude,EC1
1386,anthropic,exclude,EC1
1387,anthropic,exclude,EC1
1388,anthropic,include,IC1
1389,anthropic,include,doubt
1390,anthropic,exclude,EC1
1391,anthropic,exclude,EC2
1392,anthropic,exclude,EC1
1393,anthropic,exclude,EC1
1394,anthropic,include,IC2
1395,anthropic,exclude,EC1
1396,anthropic,exclude,EC1
1397,anthropic,exclude,EC1
1398,anthropic,exclude,EC1
1399,anthropic,exclude,EC1
1400,anthropic,include,IC1
1401,anthropic,include,IC1
1402,anthropic,exclude,EC1
1403,anthropic,exclude,EC1
1404,anthropic,exclude,EC1
1405,anthropic,exclude,EC2
1406,anthropic,exclude,EC1
1407,anthropic,exclude,EC1
1408,anthropic,exclude,EC1
1409,anthropic,exclude,EC1
1410,anthropic,exclude,EC2
1411,anthropic,exclude,EC2
1412,anthropic,exclude,EC1
1413,anthropic,exclude,EC1
1414,anthropic,exclude,EC1
1415,anthropic,exclude,EC1
1416,anthropic,exclude,EC1
1417,anthropic,exclude,EC1
1418,anthropic,exclude,EC1
1419,anthropic,exclude,EC1
1420,anthropic,exclude,EC1
1421,anthropic,exclude,EC1
1422,anthropic,exclude,EC1
1423,anthropic,exclude,EC1
1424,anthropic,exclude,EC1
1425,anthropic,exclude,EC1
1426,anthropic,exclude,EC1
1427,anthropic,exclude,EC1
1428,anthropic,exclude,EC1
1429,anthropic,exclude,EC1
1430,anthropic,exclude,EC1
1431,anthropic,exclude,EC1
1432,anthropic,include,IC1
1433,anthropic,exclude,EC1
1434,anthropic,exclude,EC1
1435,anthropic,exclude,EC1
1436,anthropic,exclude,EC1
1437,anthropic,exclude,EC1
1438,anthropic,exclude,EC1
1439,anthropic,exclude,EC1
1440,anthropic,exclude,EC2
1441,anthropic,exclude,EC1
1442,anthropic,include,IC1
1443,anthropic,include,doubt
1444,anthropic,include,IC1|IC2
1445,anthropic,exclude,EC1
1446,anthropic,exclude,EC2
1447,anthropic,exclude,EC1
1448,anthropic,exclude,EC1
1449,anthropic,exclude,EC1
1450,anthropic,exclude,EC2
1451,anthropic,exclude,EC1
1452,anthropic,include,IC1
1453,anthropic,exclude,EC1
1454,anthropic,exclude,EC1
1455,anthropic,exclude,EC1
1456,anthropic,include,IC1
1457,anthropic,exclude,EC1
1458,anthropic,exclude,EC1
1459,anthropic,include,doubt
1460,anthropic,exclude,EC1
1461,anthropic,include,doubt
1462,anthropic,include,IC1
1463,anthropic,exclude,EC1
1464,anthropic,exclude,EC1
1465,anthropic,exclude,EC1
1466,anthropic,include,IC1
1467,anthropic,include,IC1
1468,anthropic,exclude,EC2
1469,anthropic,exclude,EC1
1470,anthropic,exclude,EC1
1471,anthropic,exclude,EC1
1472,anthropic,include,IC1
1473,anthropic,exclude,EC2
1474,anthropic,exclude,EC1
1475,anthropic,include,IC1
1476,anthropic,include,IC1
1477,anthropic,exclude,EC2
1478,anthropic,exclude,EC1
1479,anthropic,exclude,EC1
1480,anthropic,exclude,EC1
1481,anthropic,exclude,EC2
1482,anthropic,exclude,EC1
1483,anthropic,include,IC1
1484,anthropic,exclude,EC1
1485,anthropic,include,IC1
1486,anthropic,exclude,EC1
1487,anthropic,exclude,EC1
1488,anthropic,exclude,EC1
1489,anthropic,include,IC1
1490,anthropic,include,IC1
1491,anthropic,exclude,EC1
1492,anthropic,exclude,EC1
1493,anthropic,exclude,EC1
1494,anthropic,exclude,EC1
1495,anthropic,exclude,EC1
1496,anthropic,exclude,EC1
1497,anthropic,exclude,EC1
1498,anthropic,exclude,EC1
1499,anthropic,exclude,EC1
1500,anthropic,exclude,EC1
1501,anthropic,exclude,EC1
1502,anthropic,exclude,EC1
1503,anthropic,include,IC1
1504,anthropic,include,doubt
1505,anthropic,exclude,EC1
1506,anthropic,exclude,EC1
1507,anthropic,include,doubt
1508,anthropic,include,IC1
1509,anthropic,exclude,EC1
1510,anthropic,exclude,EC1
1511,anthropic,exclude,EC1
1512,anthropic,exclude,EC1
1513,anthropic,include,IC2
1514,anthropic,exclude,EC1
1515,anthropic,exclude,EC1
1516,anthropic,exclude,EC2
1517,anthropic,exclude,EC1
1518,anthropic,exclude,EC1
1519,anthropic,exclude,EC1
1520,anthropic,exclude,EC1
1521,anthropic,exclude,EC1
1522,anthropic,exclude,EC1
1523,anthropic,exclude,EC1
1524,anthropic,exclude,EC1
1525,anthropic,exclude,EC1
1526,anthropic,exclude,EC1
1527,anthropic,exclude,EC1
1528,anthropic,exclude,EC1
1529,anthropic,exclude,EC2
1530,anthropic,include,IC1
1531,anthropic,exclude,EC1
1532,anthropic,exclude,EC2
1533,anthropic,exclude,EC1
1534,anthropic,exclude,EC1
1535,anthropic,include,IC1
1536,anthropic,exclude,EC1
1537,anthropic,exclude,EC1
1538,anthropic,exclude,EC1
1539,anthropic,exclude,EC1
1540,anthropic,exclude,EC1
1541,anthropic,exclude,EC1
1542,anthropic,exclude,EC1
1543,anthropic,exclude,EC1
1544,anthropic,exclude,EC1
1545,anthropic,exclude,EC1
1546,anthropic,exclude,EC1
1547,anthropic,exclude,EC1
1548,anthropic,exclude,EC1
1549,anthropic,exclude,EC2
1550,anthropic,exclude,EC2
1551,anthropic,exclude,EC2
1552,anthropic,exclude,EC1
1553,anthropic,exclude,EC1
1554,anthropic,exclude,EC1
1555,anthropic,exclude,EC1
1556,anthropic,exclude,EC2
1557,anthropic,exclude,EC1
1558,anthropic,exclude,EC1
1559,anthropic,exclude,EC1
1560,anthropic,exclude,EC1
1561,anthropic,exclude,EC1
1562,anthropic,exclude,EC1
1563,anthropic,exclude,EC1
1564,anthropic,exclude,EC1
1565,anthropic,exclude,EC1
1566,anthropic,exclude,EC1
1567,anthropic,exclude,EC1
1568,anthropic,exclude,EC1
1569,anthropic,exclude,EC1
1570,anthropic,exclude,EC1
1571,anthropic,include,IC1|IC2
1572,anthropic,include,doubt
1573,anthropic,exclude,EC1
1574,anthropic,include,IC1
1575,anthropic,exclude,EC1
1576,anthropic,exclude,EC1
1577,anthropic,exclude,EC1
1578,anthropic,include,IC1|IC2
1579,anthropic,exclude,EC2
1580,anthropic,include,IC1
1581,anthropic,exclude,EC2
1582,anthropic,exclude,EC1
1583,anthropic,include,IC1
1584,anthropic,include,IC1
1585,anthropic,exclude,EC1
1586,anthropic,include,IC1
1587,anthropic,exclude,EC1
1588,anthropic,exclude,EC1
1589,anthropic,exclude,EC2
1590,anthropic,exclude,EC1
1591,anthropic,exclude,EC1
1592,anthropic,exclude,EC1
1593,anthropic,exclude,EC1
1594,anthropic,exclude,EC2
1595,anthropic,exclude,EC1
1596,anthropic,exclude,EC1
1597,anthropic,exclude,EC1
1598,anthropic,exclude,EC1
1599,anthropic,exclude,EC1
1600,anthropic,exclude,EC1
1601,anthropic,include,IC2|doubt
1602,anthropic,exclude,EC1
1603,anthropic,exclude,EC1
1604,anthropic,include,doubt
1605,anthropic,exclude,EC1
1606,anthropic,exclude,EC1
1607,anthropic,exclude,EC1
1608,anthropic,exclude,EC1
1609,anthropic,exclude,EC1
1610,anthropic,exclude,EC1
1611,anthropic,exclude,EC1
1612,anthropic,exclude,EC1
1613,anthropic,include,IC1
1614,anthropic,exclude,EC1
1615,anthropic,exclude,EC1
1616,anthropic,exclude,EC1
1617,anthropic,exclude,EC1
1618,anthropic,exclude,EC1
1619,anthropic,exclude,EC2
1620,anthropic,exclude,EC1
1621,anthropic,exclude,EC1
1622,anthropic,exclude,EC1
1623,anthropic,exclude,EC1
1624,anthropic,exclude,EC1
1625,anthropic,exclude,EC2
1626,anthropic,exclude,EC1
1627,anthropic,exclude,EC1
1628,anthropic,exclude,EC1
1629,anthropic,exclude,EC1
1630,anthropic,exclude,EC1
1631,anthropic,exclude,EC1
1632,anthropic,exclude,EC1
1633,anthropic,include,doubt
1634,anthropic,exclude,EC1
1635,anthropic,exclude,EC1
1636,anthropic,exclude,EC1
1637,anthropic,exclude,EC1
1638,anthropic,exclude,EC1
1639,anthropic,exclude,EC1
1640,anthropic,exclude,EC1
1641,anthropic,exclude,EC1
1642,anthropic,exclude,EC1
1643,anthropic,exclude,EC1
1644,anthropic,exclude,EC1
1645,anthropic,exclude,EC1
1646,anthropic,exclude,EC2
1647,anthropic,exclude,EC1
1648,anthropic,exclude,EC1
1649,anthropic,exclude,EC1
1650,anthropic,exclude,EC1
1651,anthropic,exclude,EC1
1652,anthropic,exclude,EC1
1653,anthropic,exclude,EC2
1654,anthropic,exclude,EC1
1655,anthropic,include,doubt
1656,anthropic,exclude,EC1
1657,anthropic,exclude,EC1
1658,anthropic,exclude,EC1
1659,anthropic,exclude,EC1
1660,anthropic,exclude,EC1
1661,anthropic,exclude,EC2
1662,anthropic,exclude,EC1
1663,anthropic,exclude,EC1
1664,anthropic,exclude,EC1
1665,anthropic,exclude,EC1
1666,anthropic,exclude,EC1
1667,anthropic,exclude,EC1
1668,anthropic,exclude,EC1
1669,anthropic,include,IC1
1670,anthropic,exclude,EC1
1671,anthropic,exclude,EC1
1672,anthropic,exclude,EC1
1673,anthropic,exclude,EC1
1674,anthropic,exclude,EC1
1675,anthropic,exclude,EC1
1676,anthropic,exclude,EC1
1677,anthropic,include,IC1
1678,anthropic,exclude,EC1
1679,anthropic,exclude,EC1
1680,anthropic,exclude,EC1
1681,anthropic,exclude,EC1
1682,anthropic,exclude,EC1
1683,anthropic,exclude,EC1
1684,anthropic,exclude,EC1
1685,anthropic,exclude,EC1
1686,anthropic,exclude,EC1
1687,anthropic,exclude,EC1
1688,anthropic,exclude,EC1
1689,anthropic,include,IC1|IC2
1690,anthropic,exclude,EC2
1691,anthropic,exclude,EC1
